"","speciesname","class","order","family","freq","env.var","corr.coeff","z.cor.yi","z.cor.vi"
"10920","Quelea erythrops","bird","Passeriformes","Ploceidae",10,"pet",-0.0676995175766494,-0.0678032302962029,0.142857142857143
"10921","Quelea quelea","bird","Passeriformes","Ploceidae",13,"pet",-0.137936982482525,-0.138821931659124,0.1
"10922","Querula purpurata","bird","Passeriformes","Cotingidae",7,"pet",0.399452936954295,0.422997834185526,0.25
"10923","Quiscalus lugubris","bird","Passeriformes","Icteridae",6,"pet",-0.790458568819747,-1.0726527838584,0.333333333333333
"10924","Quiscalus major","bird","Passeriformes","Icteridae",7,"pet",-0.0811067014579953,-0.0812852547263481,0.25
"10925","Quiscalus mexicanus","bird","Passeriformes","Icteridae",29,"pet",-0.343745239208633,-0.358333440268223,0.0384615384615385
"10926","Quiscalus quiscula","bird","Passeriformes","Icteridae",67,"pet",-0.506093058450408,-0.557463538118926,0.015625
"10927","Rallus limicola","bird","Gruiformes","Rallidae",42,"pet",-0.0938182554615765,-0.0940949768785428,0.0256410256410256
"10928","Rallus longirostris","bird","Gruiformes","Rallidae",8,"pet",0.131484537179556,0.132250204816288,0.2
"10929","Ramphastos tucanus","bird","Piciformes","Ramphastidae",7,"pet",-0.588641666240109,-0.675584969593243,0.25
"10930","Ramphastos vitellinus","bird","Piciformes","Ramphastidae",5,"pet",-0.4,-0.423648930193602,0.5
"10931","Ramphocaenus melanurus","bird","Passeriformes","Polioptilidae",10,"pet",0.209864357830145,0.213029450834254,0.142857142857143
"10932","Ramphocelus carbo","bird","Passeriformes","Thraupidae",16,"pet",0.00742296103982806,0.00742309738025414,0.0769230769230769
"10933","Ramphotyphlops braminus","reptile","Squamata","Typhlopidae",9,"pet",-0.0296600506231539,-0.0296687527162845,0.166666666666667
"10934","Rana aurora","amphibian","Anura","Ranidae",8,"pet",0.483315971602868,0.527301928928197,0.2
"10935","Rana boylii","amphibian","Anura","Ranidae",21,"pet",-0.583559299932567,-0.667843119621528,0.0555555555555556
"10936","Rana catesbeiana","amphibian","Anura","Ranidae",24,"pet",0.320158163198189,0.331823325414742,0.0476190476190476
"10937","Rana limnocharis","amphibian","Anura","Dicroglossidae",8,"pet",-0.573824443940905,-0.653206261486656,0.2
"10938","Rana sylvatica","amphibian","Anura","Ranidae",9,"pet",-0.570242320738695,-0.647881858806234,0.166666666666667
"10939","Rattus argentiventer","mammal","Rodentia","Muridae",5,"pet",0.78297122317127,1.05300326065724,0.5
"10940","Rattus everetti","mammal","Rodentia","Muridae",12,"pet",0.067986185710758,0.068091223967115,0.111111111111111
"10941","Rattus exulans","mammal","Rodentia","Muridae",21,"pet",-0.181758282211588,-0.183800443303904,0.0555555555555556
"10942","Rattus leucopus","mammal","Rodentia","Muridae",6,"pet",0.456796544669966,0.493255609629596,0.333333333333333
"10943","Rattus niobe","mammal","Rodentia","Muridae",5,"pet",0.90061706450598,1.47547672970317,0.5
"10944","Rattus norvegicus","mammal","Rodentia","Muridae",67,"pet",-0.224126098359367,-0.227996235104062,0.015625
"10945","Rattus rattus","mammal","Rodentia","Muridae",114,"pet",-0.289457611944323,-0.297974173925751,0.00900900900900901
"10946","Rattus tanezumi","mammal","Rodentia","Muridae",17,"pet",0.349084602086973,0.364400946134296,0.0714285714285714
"10947","Rattus tiomanicus","mammal","Rodentia","Muridae",6,"pet",-0.918142342568152,-1.5770653064288,0.333333333333333
"10948","Recurvirostra americana","bird","Charadriiformes","Recurvirostridae",21,"pet",0.274652805272294,0.281889340707893,0.0555555555555556
"10949","Regulus calendula","bird","Passeriformes","Regulidae",82,"pet",-0.144001277641923,-0.145009202595347,0.0126582278481013
"10950","Regulus regulus","bird","Passeriformes","Regulidae",5,"pet",0.988448982026244,2.5741683192334,0.5
"10951","Regulus satrapa","bird","Passeriformes","Regulidae",60,"pet",0.0679657443480004,0.0680706877118285,0.0175438596491228
"10952","Reithrodontomys fulvescens","mammal","Rodentia","Cricetidae",39,"pet",-0.144419089136461,-0.145435887685958,0.0277777777777778
"10953","Reithrodontomys megalotis","mammal","Rodentia","Cricetidae",261,"pet",-0.109222346438739,-0.109659805362986,0.00387596899224806
"10954","Reithrodontomys mexicanus","mammal","Rodentia","Cricetidae",9,"pet",0.0956155120526124,0.0959085036464711,0.166666666666667
"10955","Reithrodontomys microdon","mammal","Rodentia","Cricetidae",6,"pet",0.919801793107329,1.58773803513029,0.333333333333333
"10956","Reithrodontomys montanus","mammal","Rodentia","Cricetidae",23,"pet",-0.0607024583815942,-0.0607771822288206,0.05
"10957","Reithrodontomys reithrodontomys","mammal","Rodentia","Cricetidae",12,"pet",0.101711657059557,0.102064594956833,0.111111111111111
"10958","Reithrodontomys sumichrasti","mammal","Rodentia","Cricetidae",9,"pet",0.325041014902129,0.337273383187963,0.166666666666667
"10959","Rhabdomys pumilio","mammal","Rodentia","Muridae",9,"pet",-0.124484360587991,-0.125133424224695,0.166666666666667
"10960","Rhabdophis himalayana","reptile","Squamata","Natricidae",7,"pet",-0.404619362305745,-0.429160350165168,0.25
"10961","Rhabdophis subminiata","reptile","Squamata","Natricidae",13,"pet",-0.299630306997449,-0.309113397641169,0.1
"10962","Rhacophorus maximus","amphibian","Anura","Rhacophoridae",5,"pet",0.137326392512787,0.138199552258331,0.5
"10963","Rhacophorus rhodopus","amphibian","Anura","Rhacophoridae",5,"pet",0.0493554393779423,0.0493955740028519,0.5
"10964","Rhacophorus verrucosus","amphibian","Anura","Rhacophoridae",8,"pet",-0.212608038815648,-0.21590127693936,0.2
"10965","Rhagologus leucostigma","bird","Passeriformes","Corvidae",11,"pet",0.171943934493319,0.173669133736087,0.125
"10966","Rhegmatorhina melanosticta","bird","Passeriformes","Thamnophilidae",5,"pet",0.899345204165668,1.4687838383959,0.5
"10967","Rhinocheilus lecontei","reptile","Squamata","Colubridae",6,"pet",-0.657142857142857,-0.78776818037921,0.333333333333333
"10968","Rhinolophus arcuatus","mammal","Chiroptera","Rhinolophidae",17,"pet",-0.278845164846299,-0.286429434959841,0.0714285714285714
"10969","Rhinolophus philippinensis","mammal","Chiroptera","Rhinolophidae",6,"pet",-0.229198511995694,-0.233343376351429,0.333333333333333
"10970","Rhinolophus virgo","mammal","Chiroptera","Rhinolophidae",16,"pet",0.646695841717005,0.769598357433577,0.0769230769230769
"10971","Rhinophylla pumilio","mammal","Chiroptera","Phyllostomidae",8,"pet",0.310993010345295,0.32164436830308,0.2
"10972","Rhinopomastus cyanomelas","bird","Bucerotiformes","Phoeniculidae",11,"pet",-0.545585556023674,-0.612074232185164,0.125
"10973","Rhipidura albicollis","bird","Passeriformes","Rhipiduridae",9,"pet",0.321568866708858,0.3333959347794,0.166666666666667
"10974","Rhipidura albolimbata","bird","Passeriformes","Rhipiduridae",14,"pet",-0.466640627405677,-0.505767167528385,0.0909090909090909
"10975","Rhipidura atra","bird","Passeriformes","Rhipiduridae",14,"pet",-0.346419690788557,-0.361369425555921,0.0909090909090909
"10976","Rhipidura brachyrhyncha","bird","Passeriformes","Rhipiduridae",7,"pet",0.425636109520234,0.454555117375334,0.25
"10977","Rhipidura cyaniceps","bird","Passeriformes","Rhipiduridae",9,"pet",0.000515164146882612,0.00051516419245647,0.166666666666667
"10978","Rhipidura fuliginosa","bird","Passeriformes","Rhipiduridae",14,"pet",0.71837989655724,0.904289096756457,0.0909090909090909
"10979","Rhipidura leucophrys","bird","Passeriformes","Rhipiduridae",6,"pet",-0.781119373956174,-1.04823540638181,0.333333333333333
"10980","Rhipidura leucothorax","bird","Passeriformes","Rhipiduridae",6,"pet",0.339483553895495,0.353508693993197,0.333333333333333
"10981","Rhipidura rufidorsa","bird","Passeriformes","Rhipiduridae",5,"pet",-0.742817028835537,-0.956735141761985,0.5
"10982","Rhipidura rufifrons","bird","Passeriformes","Rhipiduridae",14,"pet",-0.075580312161328,-0.0757247220183162,0.0909090909090909
"10983","Rhipidura rufiventris","bird","Passeriformes","Rhipiduridae",11,"pet",-0.259058843800218,-0.265099280334217,0.125
"10984","Rhipidura spilodera","bird","Passeriformes","Rhipiduridae",6,"pet",-0.676679892826327,-0.822963993207969,0.333333333333333
"10985","Rhipidura threnothorax","bird","Passeriformes","Rhipiduridae",6,"pet",-0.374032705421366,-0.393103575459051,0.333333333333333
"10986","Rhogeessa tumida","mammal","Chiroptera","Vespertilionidae",9,"pet",-0.530604238624614,-0.59098580506524,0.166666666666667
"10987","Rhopospina fruticeti","bird","Passeriformes","Thraupidae",12,"pet",-0.331180650579584,-0.344153770868915,0.111111111111111
"10988","Rhyacornis fuliginosus","bird","Passeriformes","Muscicapidae",5,"pet",-0.112757902171141,-0.113239462113395,0.5
"10989","Rhynchocyclus brevirostris","bird","Passeriformes","Tyrannidae",5,"pet",-0.661167824855378,-0.794885608362565,0.5
"10990","Rhynchocyclus olivaceus","bird","Passeriformes","Tyrannidae",6,"pet",0.570829541697791,0.648752475301133,0.333333333333333
"10991","Rhynchonycteris naso","mammal","Chiroptera","Emballonuridae",5,"pet",0.615853658536585,0.718297549797345,0.5
"10992","Rhynchotus rufescens","bird","Tinamiformes","Tinamidae",7,"pet",-0.612121452549062,-0.712306997206418,0.25
"10993","Rhytipterna simplex","bird","Passeriformes","Tyrannidae",7,"pet",0.546749250558492,0.613732623383525,0.25
"10994","Riparia riparia","bird","Passeriformes","Hirundinidae",27,"pet",0.0477369381538773,0.0477732490354092,0.0416666666666667
"10995","Rissa tridactyla","bird","Charadriiformes","Laridae",7,"pet",-0.601561096237813,-0.695589973378324,0.25
"10996","Rostrhamus sociabilis","bird","Accipitriformes","Accipitridae",7,"pet",-0.571428571428572,-0.649641492065131,0.25
"10997","Rousettus aegyptiacus","mammal","Chiroptera","Pteropodidae",7,"pet",-0.252400054057951,-0.257974514671494,0.25
"10998","Rousettus amplexicaudatus","mammal","Chiroptera","Pteropodidae",19,"pet",-0.356258553606222,-0.372593979670469,0.0625
"10999","Saccopteryx bilineata","mammal","Chiroptera","Emballonuridae",14,"pet",-0.189010397424776,-0.19131070389932,0.0909090909090909
"11000","Sakesphorus canadensis","bird","Passeriformes","Thamnophilidae",7,"pet",-0.710290865998022,-0.887770649326751,0.25
"11001","Salpinctes obsoletus","bird","Passeriformes","Troglodytidae",25,"pet",0.0483973003529507,0.0484351405245949,0.0454545454545455
"11002","Saltator atriceps","bird","Passeriformes","Thraupidae",7,"pet",-0.364512950631471,-0.382080559724622,0.25
"11003","Saltator aurantiirostris","bird","Passeriformes","Thraupidae",15,"pet",-0.209296320326015,-0.212435316607857,0.0833333333333333
"11004","Saltator coerulescens","bird","Passeriformes","Thraupidae",11,"pet",-0.418372769267199,-0.445717905434311,0.125
"11005","Saltator maximus","bird","Passeriformes","Thraupidae",14,"pet",0.366927979802916,0.38486847941295,0.0909090909090909
"11006","Saltator similis","bird","Passeriformes","Thraupidae",5,"pet",-0.4,-0.423648930193602,0.5
"11007","Sasia ochracea","bird","Piciformes","Picidae",5,"pet",0.141416154062808,0.142370334830461,0.5
"11008","Satrapa icterophrys","bird","Passeriformes","Tyrannidae",5,"pet",-0.0307918751924595,-0.0308016123975801,0.5
"11009","Saxicola ferrea","bird","Passeriformes","Muscicapidae",6,"pet",-0.428571428571429,-0.458145365937078,0.333333333333333
"11010","Saxicola torquatus","bird","Passeriformes","Muscicapidae",9,"pet",0.634266229284961,0.748521763434571,0.166666666666667
"11011","Sayornis nigricans","bird","Passeriformes","Tyrannidae",14,"pet",0.258102999660209,0.264074944829318,0.0909090909090909
"11012","Sayornis phoebe","bird","Passeriformes","Tyrannidae",27,"pet",0.0740942614925235,0.0742303013869709,0.0416666666666667
"11013","Sayornis saya","bird","Passeriformes","Tyrannidae",17,"pet",-0.123574770791519,-0.124209623221947,0.0714285714285714
"11014","Scalopus aquaticus","mammal","Soricomorpha","Talpidae",26,"pet",-0.472913696516402,-0.513816762802914,0.0434782608695652
"11015","Scapanus latimanus","mammal","Eulipotyphla","Talpidae",29,"pet",-0.279377009031636,-0.287006211809635,0.0384615384615385
"11016","Scapanus orarius","mammal","Eulipotyphla","Talpidae",79,"pet",0.225274557241052,0.229205763523923,0.0131578947368421
"11017","Scapanus townsendii","mammal","Eulipotyphla","Talpidae",35,"pet",0.312272913597187,0.32306193939426,0.03125
"11018","Sceloporus magister","reptile","Squamata","Phrynosomatidae",5,"pet",0.953125,1.86485072431709,0.5
"11019","Sceloporus occidentalis","reptile","Squamata","Phrynosomatidae",24,"pet",0.186234975643932,0.188434013979937,0.0476190476190476
"11020","Sceloporus undulatus","reptile","Squamata","Phrynosomatidae",6,"pet",-0.695417569968425,-0.858371293371598,0.333333333333333
"11021","Scelorchilus rubecula","bird","Passeriformes","Rhinocryptidae",5,"pet",0.411525801785227,0.437446722392332,0.5
"11022","Scenopoeetes dentirostris","bird","Passeriformes","Ptilonorhynchidae",7,"pet",0.251557687459046,0.257075037163572,0.25
"11023","Schiffornis turdina","bird","Passeriformes","Tityridae",13,"pet",-0.00852839009221023,-0.00852859686761006,0.1
"11024","Schiffornis virescens","bird","Passeriformes","Tityridae",6,"pet",-0.286941466007052,-0.2952301065987,0.333333333333333
"11025","Schistes geoffroyi","bird","Apodiformes","Trochilidae",6,"pet",-0.0422862111327348,-0.0423114425331496,0.333333333333333
"11026","Schistochlamys melanopis","bird","Passeriformes","Thraupidae",6,"pet",0.227831122309363,0.231900648556807,0.333333333333333
"11027","Schistocichla leucostigma","bird","Passeriformes","Thamnophilidae",6,"pet",-0.220614712715156,-0.224302178980971,0.333333333333333
"11028","Schoeniophylax phryganophilus","bird","Passeriformes","Furnariidae",6,"pet",0.0625173426447402,0.0625989821510623,0.333333333333333
"11029","Sciurus aberti","mammal","Rodentia","Sciuridae",40,"pet",0.218684355890125,0.222273968523159,0.027027027027027
"11030","Sciurus arizonensis","mammal","Rodentia","Sciuridae",52,"pet",0.0438431320069366,0.0438712565026324,0.0204081632653061
"11031","Sciurus carolinensis","mammal","Rodentia","Sciuridae",36,"pet",-0.3625079323357,-0.379770257171287,0.0303030303030303
"11032","Sciurus griseus","mammal","Rodentia","Sciuridae",53,"pet",0.195333500038205,0.19787629957164,0.02
"11033","Sciurus nayaritensis","mammal","Rodentia","Sciuridae",8,"pet",-0.300894196925974,-0.310502528260528,0.2
"11034","Sciurus niger","mammal","Rodentia","Sciuridae",78,"pet",0.0935874177753732,0.0938620944317817,0.0133333333333333
"11035","Sciurus vulgaris","mammal","Rodentia","Sciuridae",6,"pet",-0.751061986178867,-0.975386903553788,0.333333333333333
"11036","Sclerurus mexicanus","bird","Passeriformes","Furnariidae",9,"pet",-0.271241101847212,-0.278203000029849,0.166666666666667
"11037","Sclerurus rufigularis","bird","Passeriformes","Furnariidae",6,"pet",0.257142857142857,0.26304654794839,0.333333333333333
"11038","Scolopax minor","bird","Charadriiformes","Scolopacidae",43,"pet",-0.218736133667858,-0.222328347472896,0.025
"11039","Scotinomys teguina","mammal","Rodentia","Cricetidae",10,"pet",-0.000878028303343537,-0.000878028528977501,0.142857142857143
"11040","Scotophilus dinganii","mammal","Chiroptera","Vespertilionidae",5,"pet",0.702197673035996,0.871622754970529,0.5
"11041","Scotophilus kuhlii","mammal","Chiroptera","Vespertilionidae",5,"pet",0.201996299654997,0.204812901068762,0.5
"11042","Scotophilus nigrita","mammal","Chiroptera","Vespertilionidae",5,"pet",0.344256966201213,0.358913851232469,0.5
"11043","Scotorepens greyii","mammal","Chiroptera","Vespertilionidae",6,"pet",-0.173345064509505,-0.175113309292127,0.333333333333333
"11044","Scytalopus parvirostris","bird","Passeriformes","Rhinocryptidae",6,"pet",0.484067401124312,0.528282853313765,0.333333333333333
"11045","Scytalopus simonsi","bird","Passeriformes","Rhinocryptidae",7,"pet",0.163971202715465,0.165464914523071,0.25
"11046","Seicercus burkii","bird","Passeriformes","Phylloscopidae",8,"pet",-0.25843674132173,-0.264432539231063,0.2
"11047","Seicercus castaniceps","bird","Passeriformes","Phylloscopidae",5,"pet",0.751959044517067,0.977448009599599,0.5
"11048","Seicercus omeiensis","bird","Passeriformes","Phylloscopidae",6,"pet",0.196444158779946,0.199031277775361,0.333333333333333
"11049","Seiurus aurocapilla","bird","Passeriformes","Parulidae",98,"pet",-0.293425654476295,-0.302310548196043,0.0105263157894737
"11050","Seiurus motacilla","bird","Passeriformes","Parulidae",6,"pet",-0.428571428571429,-0.458145365937078,0.333333333333333
"11051","Selasphorus platycercus","bird","Apodiformes","Trochilidae",24,"pet",0.237085344624278,0.241683596121219,0.0476190476190476
"11052","Selasphorus rufus","bird","Apodiformes","Trochilidae",22,"pet",-0.0436557293167612,-0.0436834944329204,0.0526315789473684
"11053","Selasphorus sasin","bird","Apodiformes","Trochilidae",17,"pet",0.0446221452404297,0.0446517969237858,0.0714285714285714
"11054","Selenidera reinwardtii","bird","Piciformes","Ramphastidae",5,"pet",0.643305729628413,0.763793075741438,0.5
"11055","Sericornis arfakianus","bird","Passeriformes","Acanthizidae",6,"pet",0.923954372623574,1.61540219786674,0.333333333333333
"11056","Sericornis citreogularis","bird","Passeriformes","Acanthizidae",10,"pet",0.121752929924137,0.122359950864199,0.142857142857143
"11057","Sericornis frontalis","bird","Passeriformes","Acanthizidae",8,"pet",0.0405670792382332,0.0405893548216244,0.2
"11058","Sericornis keri","bird","Passeriformes","Acanthizidae",9,"pet",-0.17380478063583,-0.175587306124682,0.166666666666667
"11059","Sericornis magnirostris","bird","Passeriformes","Acanthizidae",20,"pet",-0.24395818256154,-0.248978484354043,0.0588235294117647
"11060","Sericornis nouhuysi","bird","Passeriformes","Acanthizidae",14,"pet",0.299137932358729,0.308572545993733,0.0909090909090909
"11061","Sericornis perspicillatus","bird","Passeriformes","Acanthizidae",12,"pet",-0.11905979822209,-0.119627198814323,0.111111111111111
"11062","Sericornis spilodera","bird","Passeriformes","Acanthizidae",6,"pet",-0.596552869964261,-0.687778338531404,0.333333333333333
"11063","Serinus mozambicus","bird","Passeriformes","Fringillidae",7,"pet",-0.625923831537502,-0.734686004634085,0.25
"11064","Serpophaga subcristata","bird","Passeriformes","Tyrannidae",7,"pet",0.0611305082210758,0.0612068264062808,0.25
"11065","Setophaga americana","bird","Passeriformes","Parulidae",21,"pet",0.129742021999472,0.130477446197961,0.0555555555555556
"11066","Setophaga caerulescens","bird","Passeriformes","Parulidae",32,"pet",-0.237929008826895,-0.242577696274294,0.0344827586206897
"11067","Setophaga castanea","bird","Passeriformes","Parulidae",26,"pet",-0.201302521768191,-0.204089716673522,0.0434782608695652
"11068","Setophaga cerulea","bird","Passeriformes","Parulidae",8,"pet",-0.224279745495843,-0.228158014392351,0.2
"11069","Setophaga coronata","bird","Passeriformes","Parulidae",168,"pet",-0.133998453781182,-0.134809213372597,0.00606060606060606
"11070","Setophaga discolor","bird","Passeriformes","Parulidae",10,"pet",-0.279163380193643,-0.286774512298925,0.142857142857143
"11071","Setophaga fusca","bird","Passeriformes","Parulidae",13,"pet",-0.149394320360909,-0.150520872327229,0.1
"11072","Setophaga magnolia","bird","Passeriformes","Parulidae",52,"pet",0.0931934981591543,0.0934647089020156,0.0204081632653061
"11073","Setophaga nigrescens","bird","Passeriformes","Parulidae",14,"pet",0.452423031072958,0.487742731170778,0.0909090909090909
"11074","Setophaga palmarum","bird","Passeriformes","Parulidae",21,"pet",-0.00333736734221687,-0.00333737973285524,0.0555555555555556
"11075","Setophaga pensylvanica","bird","Passeriformes","Parulidae",39,"pet",0.196216189249156,0.198794168748559,0.0277777777777778
"11076","Setophaga petechia","bird","Passeriformes","Parulidae",123,"pet",0.266888127656079,0.273510283288054,0.00833333333333333
"11077","Setophaga pinus","bird","Passeriformes","Parulidae",22,"pet",0.03263795701054,0.0326495534680682,0.0526315789473684
"11078","Setophaga ruticilla","bird","Passeriformes","Parulidae",33,"pet",0.572942350971522,0.65189211987017,0.0333333333333333
"11079","Setophaga striata","bird","Passeriformes","Parulidae",31,"pet",-0.0354031345997089,-0.0354179369496061,0.0357142857142857
"11080","Setophaga tigrina","bird","Passeriformes","Parulidae",20,"pet",-0.194247188966946,-0.196747144527735,0.0588235294117647
"11081","Setophaga townsendi","bird","Passeriformes","Parulidae",25,"pet",-0.188710192687134,-0.190999395339585,0.0454545454545455
"11082","Setophaga virens","bird","Passeriformes","Parulidae",27,"pet",0.103037105118355,0.103404081729788,0.0416666666666667
"11083","Sialia currucoides","bird","Passeriformes","Turdidae",27,"pet",-0.0914826795346666,-0.0917391774038797,0.0416666666666667
"11084","Sialia mexicana","bird","Passeriformes","Turdidae",25,"pet",-0.14355670254606,-0.144555243059172,0.0454545454545455
"11085","Sialia sialis","bird","Passeriformes","Turdidae",46,"pet",0.146283299334701,0.147340333655584,0.0232558139534884
"11086","Sicalis flaveola","bird","Passeriformes","Thraupidae",7,"pet",-0.161657394402921,-0.163088099236552,0.25
"11087","Sicalis luteola","bird","Passeriformes","Thraupidae",8,"pet",-0.649332127926334,-0.774143085951472,0.2
"11088","Sigmodon arizonae","mammal","Rodentia","Cricetidae",41,"pet",-0.0580419653352812,-0.0581072760069725,0.0263157894736842
"11089","Sigmodon fulviventer","mammal","Rodentia","Cricetidae",21,"pet",-0.397073213332265,-0.420169495605942,0.0555555555555556
"11090","Sigmodon hirsutus","mammal","Rodentia","Cricetidae",16,"pet",-0.394908006654845,-0.417601622721556,0.0769230769230769
"11091","Sigmodon hispidus","mammal","Rodentia","Cricetidae",123,"pet",0.189041840448021,0.19134331203992,0.00833333333333333
"11092","Sigmodon ochrognathus","mammal","Rodentia","Cricetidae",17,"pet",0.0547863412379116,0.0548412546900275,0.0714285714285714
"11093","Sirystes sibilator","bird","Passeriformes","Tyrannidae",8,"pet",-0.0821057297024118,-0.082290980764051,0.2
"11094","Sitta canadensis","bird","Passeriformes","Sittidae",50,"pet",-0.161260298224785,-0.16268037408213,0.0212765957446809
"11095","Sitta carolinensis","bird","Passeriformes","Sittidae",93,"pet",-0.185322368988277,-0.187488783845756,0.0111111111111111
"11096","Sitta europaea","bird","Passeriformes","Sittidae",8,"pet",-0.0354032044429685,-0.035418006880516,0.2
"11097","Sitta frontalis","bird","Passeriformes","Sittidae",5,"pet",0.579847757213624,0.662233318381728,0.5
"11098","Sitta pygmaea","bird","Passeriformes","Sittidae",20,"pet",-0.0369669596827816,-0.0369838126447706,0.0588235294117647
"11099","Sittasomus griseicapillus","bird","Passeriformes","Furnariidae",20,"pet",-0.259676686613907,-0.265761684165563,0.0588235294117647
"11100","Sorex araneus","mammal","Soricomorpha","Soricidae",6,"pet",0.0653615442887049,0.0654548613067563,0.333333333333333
"11101","Sorex arcticus","mammal","Soricomorpha","Soricidae",9,"pet",0.0267706511147549,0.0267770490869785,0.166666666666667
"11102","Sorex bairdi","mammal","Soricomorpha","Soricidae",14,"pet",-0.421421628958865,-0.449419393316109,0.0909090909090909
"11103","Sorex bendirii","mammal","Soricomorpha","Soricidae",62,"pet",0.23218874853625,0.236501700360283,0.0169491525423729
"11104","Sorex caecutiens","mammal","Soricomorpha","Soricidae",30,"pet",0.062829246413907,0.0629121158939401,0.037037037037037
"11105","Sorex cinereus","mammal","Soricomorpha","Soricidae",785,"pet",-0.119052404881728,-0.119619699171357,0.00127877237851662
"11106","Sorex daphaenodon","mammal","Soricomorpha","Soricidae",6,"pet",0.291913723218952,0.300656979144431,0.333333333333333
"11107","Sorex fumeus","mammal","Soricomorpha","Soricidae",22,"pet",0.483667848833763,0.527761157465645,0.0526315789473684
"11108","Sorex haydeni","mammal","Soricomorpha","Soricidae",27,"pet",0.0708428054158401,0.0709616765709873,0.0416666666666667
"11109","Sorex hoyi","mammal","Soricomorpha","Soricidae",108,"pet",-0.376435120054987,-0.395899686059659,0.00952380952380952
"11110","Sorex isodon","mammal","Soricomorpha","Soricidae",12,"pet",-0.0231454871246599,-0.0231496215708804,0.111111111111111
"11111","Sorex longirostris","mammal","Soricomorpha","Soricidae",6,"pet",0.0786513917059736,0.0788141765864296,0.333333333333333
"11112","Sorex lyelli","mammal","Soricomorpha","Soricidae",7,"pet",0.564222153798039,0.639005683326153,0.25
"11113","Sorex merriami","mammal","Soricomorpha","Soricidae",21,"pet",0.0833625662607928,0.0835564797573305,0.0555555555555556
"11114","Sorex minutissimus","mammal","Soricomorpha","Soricidae",10,"pet",0.468509062866182,0.508158387992071,0.142857142857143
"11115","Sorex monticolus","mammal","Soricomorpha","Soricidae",876,"pet",-0.314549397848725,-0.325586393649558,0.0011454753722795
"11116","Sorex nanus","mammal","Soricomorpha","Soricidae",22,"pet",-0.093321525806981,-0.0935938597704188,0.0526315789473684
"11117","Sorex ornatus","mammal","Soricomorpha","Soricidae",58,"pet",0.0420584340103358,0.042083259585291,0.0181818181818182
"11118","Sorex pacificus","mammal","Soricomorpha","Soricidae",48,"pet",0.370748075141189,0.389290108530828,0.0222222222222222
"11119","Sorex palustris","mammal","Soricomorpha","Soricidae",112,"pet",0.209094875002256,0.212224652011042,0.00917431192660551
"11120","Sorex preblei","mammal","Soricomorpha","Soricidae",19,"pet",0.225556351940573,0.22950264331977,0.0625
"11121","Sorex rohweri","mammal","Soricomorpha","Soricidae",12,"pet",0.256142599310409,0.261975762171666,0.111111111111111
"11122","Sorex sonomae","mammal","Soricomorpha","Soricidae",46,"pet",0.125282960905103,0.12594467682539,0.0232558139534884
"11123","Sorex trowbridgii","mammal","Soricomorpha","Soricidae",185,"pet",-0.223387716795375,-0.227218936361714,0.00549450549450549
"11124","Sorex tundrensis","mammal","Soricomorpha","Soricidae",157,"pet",-0.145223635283352,-0.146257669293128,0.00649350649350649
"11125","Sorex ugyunak","mammal","Soricomorpha","Soricidae",33,"pet",0.105312695645768,0.105704639893643,0.0333333333333333
"11126","Sorex vagrans","mammal","Soricomorpha","Soricidae",237,"pet",-0.127872098489533,-0.128575974284006,0.00427350427350427
"11127","Sorex veraepacis","mammal","Soricomorpha","Soricidae",7,"pet",-0.170330905261779,-0.172007436278237,0.25
"11128","Sorex yukonicus","mammal","Soricomorpha","Soricidae",19,"pet",-0.102132245271097,-0.102489598143761,0.0625
"11129","Speotyto cunicularia","bird","Strigiformes","Strigidae",5,"pet",0.5,0.549306144334055,0.5
"11130","Spermophaga haematina","bird","Passeriformes","Estrildidae",8,"pet",-0.437984166877791,-0.469733752696037,0.2
"11131","Spermophilus alashanicus","mammal","Rodentia","Sciuridae",5,"pet",0.560263025886232,0.633216465153289,0.5
"11132","Spermophilus beecheyi","mammal","Rodentia","Sciuridae",67,"pet",0.0314341098454068,0.0314444693700252,0.015625
"11133","Spermophilus beldingi","mammal","Rodentia","Sciuridae",31,"pet",-0.151145077739196,-0.152312077375077,0.0357142857142857
"11134","Spermophilus columbianus","mammal","Rodentia","Sciuridae",32,"pet",-0.266077788588605,-0.272638000602241,0.0344827586206897
"11135","Spermophilus elegans","mammal","Rodentia","Sciuridae",49,"pet",0.199963333902897,0.202694360494666,0.0217391304347826
"11136","Spermophilus mohavensis","mammal","Rodentia","Sciuridae",5,"pet",-0.101463912694291,-0.101814267188125,0.5
"11137","Spermophilus mollis","mammal","Rodentia","Sciuridae",21,"pet",0.729475171167363,0.927604694732014,0.0555555555555556
"11138","Spermophilus pallidicauda","mammal","Rodentia","Sciuridae",9,"pet",-0.364808314015828,-0.382421223717047,0.166666666666667
"11139","Spermophilus parryii","mammal","Rodentia","Sciuridae",155,"pet",-0.222954234986561,-0.226762733216847,0.00657894736842105
"11140","Spermophilus richardsonii","mammal","Rodentia","Sciuridae",13,"pet",-0.0936684953907496,-0.0939438890749353,0.1
"11141","Spermophilus saturatus","mammal","Rodentia","Sciuridae",19,"pet",-0.246594402506407,-0.251783454641174,0.0625
"11142","Spermophilus spilosoma","mammal","Rodentia","Sciuridae",24,"pet",-0.270293209489593,-0.277180114898807,0.0476190476190476
